Name,Sequence Accession,Complete Genome,Segment,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name,
HA,JN601088,No,4,1701,H1N1,12/09/2010,IRD:Human,Finland,-N/A-,10-11,A/Finland/19/2010,
HA,HQ595299,No,4,1701,H1N1,07/01/2010,IRD:Human,Brazil,-N/A-,-N/A-,A/Sao Paulo/57029/2010,
HA,KJ406379,No,4,1745,H1N1,12/05/2013,IRD:Human,Canada,-N/A-,13-14,A/Ontario/50/2013,
HA,HQ595296,No,4,1701,H1N1,06/17/2010,IRD:Human,Brazil,-N/A-,-N/A-,A/Sao Paulo/52897/2010,
HA,CY080265,No,4,1701,H1N1,01/02/2010,IRD:Human,China,-N/A-,-N/A-,A/Shantou/8064/2010,
HA,CY110745,No,4,1745,H1N1,01/19/2012,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE689/2012,
HA,JN588791,No,4,1701,H1N1,02/24/2010,IRD:Human,Cambodia,-N/A-,-N/A-,A/Cambodia/U127/2010,
HA,JN588793,No,4,1701,H1N1,02/09/2010,IRD:Human,Cambodia,-N/A-,-N/A-,A/Cambodia/U216/2010,
HA,KC261321,Yes,4,1725,H1N1,03/25/2010,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico City/INERPHAC4/2010(H1N1),
HA,KF648274,No,4,1701,H1N1,11/13/2012,IRD:Human,USA,South Carolina,12-13,A/South Carolina/20/2012,
HA,KF648010,No,4,1701,H1N1,11/24/2012,IRD:Human,USA,New Hampshire,12-13,A/New Hampshire/20/2012,
HA,KF647933,No,4,1701,H1N1,10/18/2012,IRD:Human,USA,Texas,12-13,A/Texas/90/2012,
HA,KF648221,No,4,1701,H1N1,05/24/2013,IRD:Human,USA,Wisconsin,12-13,A/Wisconsin/09/2013,
HA,KF648198,No,4,1701,H1N1,03/09/2013,IRD:Human,USA,California,12-13,A/California/19/2013,
HA,KF648230,No,4,1701,H1N1,05/12/2013,IRD:Human,USA,Utah,12-13,A/Utah/06/2013,
HA,KF647905,No,4,1701,H1N1,05/08/2013,IRD:Human,USA,New York,12-13,A/New York/07/2013,
HA,KF647966,No,4,1701,H1N1,03/03/2013,IRD:Human,USA,Texas,12-13,A/Texas/10/2013,
HA,KF647949,No,4,1701,H1N1,06/19/2013,IRD:Human,USA,Florida,-N/A-,A/Florida/16/2013,
HA,CY080255,No,4,1701,H1N1,01/05/2010,IRD:Human,China,-N/A-,-N/A-,A/Shantou/8028/2010,
HA,CY099997,No,4,1701,H1N1,06/02/2011,IRD:Human,Brazil,-N/A-,-N/A-,A/Rio Grande do Sul/278/2011,
HA,CY092417,Yes,4,1734,H1N1,01/25/2011,IRD:Human,USA,Missouri,10-11,A/Missouri/NHRC0001/2011(H1N1),
HA,KF648021,No,4,1701,H1N1,07/06/2013,IRD:Human,USA,Connecticut,-N/A-,A/Connecticut/02/2013,
HA,KF648147,No,4,1701,H1N1,01/02/2013,IRD:Human,USA,Georgia,12-13,A/Georgia/01/2013,
HA,KF648250,No,4,1701,H1N1,02/08/2013,IRD:Human,USA,Kentucky,12-13,A/Kentucky/02/2013,
HA,KF648170,No,4,1701,H1N1,08/13/2013,IRD:Human,USA,Indiana,-N/A-,A/Indiana/22/2013,
HA,KF648172,No,4,1701,H1N1,08/15/2013,IRD:Human,USA,Texas,-N/A-,A/Texas/15/2013,
HA,KF648178,No,4,1701,H1N1,01/05/2013,IRD:Human,USA,Texas,12-13,A/Texas/07/2013,
HA,KF647925,No,4,1701,H1N1,12/04/2012,IRD:Human,USA,Wyoming,12-13,A/Wyoming/23/2012,
HA,KF647941,No,4,1701,H1N1,11/08/2012,IRD:Human,USA,Maryland,12-13,A/Maryland/37/2012,
HA,KF648027,No,4,1701,H1N1,04/10/2013,IRD:Human,USA,New Mexico,12-13,A/New Mexico/10/2013,
HA,JQ065237,No,4,1701,H1N1,01/14/2010,IRD:Human,China,-N/A-,-N/A-,A/Shenzhen/50/2010,
HA,JQ396219,No,4,1776,H1N1,04/12/2011,IRD:Human,Kenya,-N/A-,-N/A-,A/Kenya/118/2011,
HA,JQ396244,No,4,1777,H1N1,07/05/2011,IRD:Human,Kenya,-N/A-,-N/A-,A/Kenya/151/2011,
HA,JQ396226,No,4,1775,H1N1,03/17/2011,IRD:Human,Kenya,-N/A-,-N/A-,A/Kenya/127/2011,
HA,JQ396236,No,4,1776,H1N1,03/01/2011,IRD:Human,Kenya,-N/A-,-N/A-,A/Kenya/139/2011,
HA,CY111262,Yes,4,1734,H1N1,02/01/2011,IRD:Human,USA,Massachusetts,10-11,A/Boston/DOA22/2011(H1N1),
HA,JQ396230,No,4,1742,H1N1,07/08/2011,IRD:Human,Kenya,-N/A-,-N/A-,A/Kenya/131/2011,
HA,JQ396234,No,4,1742,H1N1,05/12/2011,IRD:Human,Kenya,-N/A-,-N/A-,A/Kenya/137/2011,
HA,JQ624640,No,4,1721,H1N1,09/09/2010,IRD:Human,Australia,-N/A-,-N/A-,A/Sydney/SB1/2010,
HA,JF929752,No,4,1701,H1N1,08/30/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/370/2010,
HA,CY097948,No,4,1701,H1N1,12/23/2010,IRD:Human,Jordan,-N/A-,-N/A-,A/Amman/WRAIR3448N/2010,
HA,CY097860,Yes,4,1701,H1N1,01/01/2011,IRD:Human,USA,District of Columbia,10-11,A/District of Columbia/WRAIR0313/2011(H1N1),
HA,CY097980,Yes,4,1701,H1N1,01/18/2011,IRD:Human,Hungary,-N/A-,10-11,A/Budapest/WRAIR3789T/2011,
HA,CY097845,No,4,1701,H1N1,08/27/2010,IRD:Human,USA,District of Columbia,-N/A-,A/District of Columbia/WRAIR0310/2010(H1N1),
HA,JF929744,No,4,1701,H1N1,01/13/2011,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/sz2/2011,
HA,CY103940,No,4,1701,H1N1,04/15/2010,IRD:Human,Brazil,-N/A-,-N/A-,A/Pernambuco/768/2010,
HA,CY103939,No,4,1701,H1N1,03/06/2010,IRD:Human,Brazil,-N/A-,-N/A-,A/Pernambuco/744/2010,
HA,JQ348837,No,4,1701,H1N1,12/01/2011,IRD:Human,USA,Wisconsin,11-12,A/Wisconsin/28/2011,
HA,JQ796823,No,4,1701,H1N1,01/2011,IRD:Human,China,-N/A-,-N/A-,A/Zhejiang/NB143/2011,
HA,KF647964,No,4,1701,H1N1,03/01/2013,IRD:Human,USA,Minnesota,12-13,A/Minnesota/02/2013,
HA,JQ365016,No,4,1701,H1N1,01/07/2011,IRD:Human,China,-N/A-,-N/A-,A/Hangzhou/A10/2011,
HA,JQ365008,No,4,1701,H1N1,02/2010,IRD:Human,China,-N/A-,-N/A-,A/Hangzhou/124/2010,
HA,JQ365014,No,4,1701,H1N1,03/2010,IRD:Human,China,-N/A-,-N/A-,A/Hangzhou/178/2010,
HA,JQ365019,No,4,1701,H1N1,01/28/2011,IRD:Human,China,-N/A-,-N/A-,A/Hangzhou/A50/2011,
HA,LC270875,No,4,1701,H1N1,02/2016,IRD:Human,Japan,-N/A-,15-16,A/Tokyo/NCCHD6/2016,
HA,JX309321,No,4,1777,H1N1,04/21/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP1454/2010,
HA,CY081101,Yes,4,1744,H1N1,12/14/2010,IRD:Human,Canada,-N/A-,10-11,A/Ontario/804635/2010(H1N1),
HA,JX309214,No,4,1777,H1N1,03/26/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP1003/2010,
HA,JX309832,Yes,4,1777,H1N1,10/11/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/EN193/2010,
HA,JF929747,No,4,1701,H1N1,07/29/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/296/2010,
HA,JN187144,Yes,4,1701,H1N1,01/17/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/2649/2011,
HA,JN187141,Yes,4,1701,H1N1,12/20/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/842/2010,
HA,JN187143,Yes,4,1701,H1N1,01/08/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/1018/2011,
HA,JN187148,Yes,4,1701,H1N1,01/19/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/1102/2011,
HA,JN187153,Yes,4,1701,H1N1,02/08/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/4611/2011,
HA,JN187138,Yes,4,1701,H1N1,05/05/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/1164/2010,
HA,JN187151,Yes,4,1701,H1N1,02/01/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/2883/2011,
HA,JN187147,Yes,4,1701,H1N1,01/18/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/552/2011,
HA,JN187146,Yes,4,1701,H1N1,01/17/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/67/2011,
HA,JQ365013,No,4,1701,H1N1,03/2010,IRD:Human,China,-N/A-,-N/A-,A/Hangzhou/157/2010,
HA,JQ365005,No,4,1701,H1N1,01/2010,IRD:Human,China,-N/A-,-N/A-,A/Hangzhou/111/2010,
HA,JQ365018,No,4,1701,H1N1,01/25/2011,IRD:Human,China,-N/A-,-N/A-,A/Hangzhou/A44/2011,
HA,CY111294,Yes,4,1734,H1N1,02/15/2011,IRD:Human,USA,Massachusetts,10-11,A/Boston/DOA44/2011(H1N1),
HA,JF929759,No,4,1701,H1N1,08/13/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/436/2010,
HA,JF929760,No,4,1701,H1N1,10/08/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/438/2010,
HA,CY097821,No,4,1701,H1N1,12/24/2010,IRD:Human,USA,District of Columbia,10-11,A/District of Columbia/WRAIR0307/2010,
HA,CY110865,No,4,1701,H1N1,01/14/2011,IRD:Human,South Korea,-N/A-,10-11,A/Jeonnam/362/2011,
HA,JF293315,Yes,4,1701,H1N1,09/09/2010,IRD:Human,India,-N/A-,-N/A-,A/India/GWL_DSC/2010,
HA,CY097964,No,4,1701,H1N1,12/22/2010,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico City/WRAIR3569N/2010,
HA,JF929779,No,4,1701,H1N1,02/22/2011,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/067/2011,
HA,JF929776,No,4,1701,H1N1,03/01/2011,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/048/2011,
HA,JF929753,No,4,1701,H1N1,08/11/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/371/2010,
HA,JF929748,No,4,1701,H1N1,07/22/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/302/2010,
HA,JF929751,No,4,1701,H1N1,08/24/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/353/2010,
HA,JF929745,No,4,1701,H1N1,04/28/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/202/2010,
HA,JF929749,No,4,1701,H1N1,06/25/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/312/2010,
HA,JF929772,No,4,1701,H1N1,01/18/2011,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/032/2011,
HA,JF929783,No,4,1701,H1N1,05/10/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/5303/2010,
HA,JF929781,No,4,1701,H1N1,03/07/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/2989/2010,
HA,JF929786,No,4,1701,H1N1,08/16/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/9458/2010,
HA,CY103841,No,4,1701,H1N1,03/11/2011,IRD:Human,Russia,-N/A-,10-11,A/Novosibirsk/89d/2011,
HA,CY097916,No,4,1701,H1N1,01/14/2011,IRD:Human,Russia,-N/A-,10-11,A/Moscow/WRAIR1965P/2011,
HA,JF929778,No,4,1701,H1N1,02/21/2011,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/052/2011,
HA,JF929782,No,4,1701,H1N1,04/12/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/4220/2010,
HA,CY097924,No,4,1701,H1N1,01/14/2011,IRD:Human,Russia,-N/A-,10-11,A/Moscow/WRAIR1966P/2011,
HA,CY098052,No,4,1701,H1N1,01/31/2011,IRD:Human,Russia,-N/A-,10-11,A/Moscow/WRAIR4316N/2011,
HA,JF929784,No,4,1701,H1N1,06/20/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/7232/2010,
HA,CY120024,Yes,4,1701,H1N1,01/2010,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRECTRLA/2010,
HA,CY081085,No,4,1744,H1N1,11/23/2010,IRD:Human,Canada,-N/A-,10-11,A/Ontario/741328/2010(H1N1),
HA,JX309488,Yes,4,1777,H1N1,05/24/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK315/2010,
HA,LC270877,No,4,1701,H1N1,02/2016,IRD:Human,Japan,-N/A-,15-16,A/Tokyo/NCCHD4/2016,
HA,LC270878,No,4,1701,H1N1,02/2016,IRD:Human,Japan,-N/A-,15-16,A/Tokyo/NCCHD2/2016,
HA,CY120927,No,4,1777,H1N1,05/25/2011,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/147/2011,
HA,CY120938,No,4,1777,H1N1,04/11/2010,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/379/2010,
HA,JX309562,No,4,1777,H1N1,06/18/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/EN107/2010,
HA,JX308957,Yes,4,1777,H1N1,01/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP33/2010,
HA,JX309296,Yes,4,1753,H1N1,04/12/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK136/2010(H1N1),
HA,JX309315,No,4,1777,H1N1,04/13/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP1270/2010,
HA,JX309715,No,4,1761,H1N1,07/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS39/2010,
HA,JX309017,Yes,4,1777,H1N1,01/15/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP256/2010,
HA,JX309522,No,4,1777,H1N1,06/03/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS35/2010,
HA,JX309687,No,4,1748,H1N1,07/19/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK499/2010,
HA,JX309274,No,4,1764,H1N1,03/12/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP903/2010,
HA,JX309286,Yes,4,1750,H1N1,04/26/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT150/2010,
HA,JX309957,No,4,1777,H1N1,12/07/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4549/2010,
HA,JX309471,No,4,1760,H1N1,05/26/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP2638/2010,
HA,JX309703,No,4,1777,H1N1,07/23/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT421/2010,
HA,JX309086,No,4,1777,H1N1,01/12/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT31/2010,
HA,JX309927,No,4,1777,H1N1,12/21/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT488/2010,
HA,JX309259,No,4,1777,H1N1,03/01/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/EN39/2010,
HA,JX309840,No,4,1777,H1N1,10/04/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4217/2010,
HA,JX309776,Yes,4,1777,H1N1,09/28/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4183/2010,
HA,JN381314,No,4,1701,H1N1,01/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/65241/2011,
HA,JN381298,No,4,1701,H1N1,12/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/66179/2010,
HA,JX309025,Yes,4,1763,H1N1,01/21/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP368/2010,
HA,JX309325,No,4,1777,H1N1,04/28/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP1684/2010,
HA,JX309902,Yes,4,1743,H1N1,11/02/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT474/2010,
HA,CY097829,No,4,1701,H1N1,12/29/2010,IRD:Human,USA,District of Columbia,10-11,A/District of Columbia/WRAIR0308/2010,
HA,JX309760,No,4,1733,H1N1,08/18/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP3828/2010,
HA,JX309946,No,4,1761,H1N1,12/29/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4660/2010(H1N1),
HA,JX309619,No,4,1715,H1N1,07/12/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS42/2010,
HA,JN381294,No,4,1701,H1N1,11/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90184/2010,
HA,JN381267,No,4,1701,H1N1,02/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/65299/2010,
HA,JN381313,No,4,1701,H1N1,01/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/65225/2011,
HA,JX309979,No,4,1777,H1N1,12/08/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK724/2010,
HA,JX309630,No,4,1743,H1N1,07/09/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP3442/2010,
HA,JX309989,No,4,1777,H1N1,12/27/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK744/2010,
HA,CY110862,No,4,1701,H1N1,12/14/2010,IRD:Human,South Korea,-N/A-,10-11,A/Gangwon/2838/2010,
HA,JN704791,Yes,4,1744,H1N1,02/22/2011,IRD:Human,Russia,-N/A-,10-11,A/Cheboksary/IIV-92/2011,
HA,JF929773,No,4,1701,H1N1,02/28/2011,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/033/2011,
HA,CY097805,No,4,1701,H1N1,12/24/2010,IRD:Human,USA,District of Columbia,10-11,A/District of Columbia/WRAIR0304/2010,
HA,JF929768,No,4,1701,H1N1,02/14/2011,IRD:Human,China,-N/A-,-N/A-,A/Guangdong/013/2011,
HA,CY124713,No,4,1777,H1N1,03/28/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK157/2011,
HA,CY124694,Yes,4,1777,H1N1,04/08/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP924/2011,
HA,CY124792,Yes,4,1777,H1N1,03/28/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT190/2011,
HA,CY124666,Yes,4,1777,H1N1,03/29/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP887/2011,
HA,CY124787,No,4,1777,H1N1,03/22/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT187/2011,
HA,CY107453,No,4,1701,H1N1,02/04/2010,IRD:Human,United Kingdom,-N/A-,09-10,A/Scotland/Dundee_10V070791/2010,
HA,CY120054,No,4,1726,H1N1,02/22/2012,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE5498/2012,
HA,CY116642,Yes,4,1701,H1N1,12/18/2011,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE3740/2011,
HA,CY187648,No,4,1701,H1N1,01/21/2014,IRD:Human,USA,Delaware,13-14,A/Delaware/3730/2014,
HA,JX679212,No,4,1701,H1N1,03/04/2012,IRD:Human,Brazil,-N/A-,-N/A-,A/Sao Paulo/14891/2012,
HA,KJ943412,No,4,1753,H1N1,08/22/2011,IRD:Human,Chile,-N/A-,-N/A-,A/Santiago/p9d1/2011,
HA,CY124726,Yes,4,1777,H1N1,04/18/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK166/2011,
HA,CY124658,Yes,4,1777,H1N1,03/24/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP871/2011,
HA,CY124671,No,4,1777,H1N1,03/30/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP892/2011,
HA,CY124568,Yes,4,1777,H1N1,02/10/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP496/2011,
HA,CY124503,No,4,1730,H1N1,01/28/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/CGH01/2011,
HA,CY124614,Yes,4,1777,H1N1,03/07/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP767/2011,
HA,LN850125,Yes,4,1701,H1N1,03/18/2010,IRD:Human,United Kingdom,-N/A-,09-10,A/England/11/2010,
HA,CY124587,No,4,1751,H1N1,02/22/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP655/2011,
HA,CY124592,Yes,4,1777,H1N1,02/24/2011,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP677/2011,
HA,CY121816,Yes,4,1752,H1N1,2011,IRD:Human,Russia,-N/A-,-N/A-,A/St. Petersburg/100/2011,
HA,JX309638,Yes,4,1743,H1N1,07/13/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP3481/2010,
HA,JX309542,No,4,1777,H1N1,06/03/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/EN103/2010,
HA,JX309621,No,4,1744,H1N1,07/19/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS43/2010,
HA,JX309359,No,4,1760,H1N1,04/06/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP1112/2010,
HA,JX309102,No,4,1753,H1N1,01/13/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP189/2010,
HA,JX309208,No,4,1777,H1N1,02/12/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK80/2010,
HA,JX309723,No,4,1743,H1N1,07/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS41/2010,
HA,JX309389,No,4,1777,H1N1,04/01/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT134/2010,
HA,JX309553,No,4,1771,H1N1,06/03/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP2864/2010,
HA,JX309317,No,4,1777,H1N1,04/14/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP1286/2010,
HA,JX309438,No,4,1777,H1N1,05/14/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/CC02/2010,
HA,JX309893,No,4,1768,H1N1,10/25/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4363/2010,
HA,JX308965,Yes,4,1777,H1N1,01/06/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP64/2010,
HA,JX309551,No,4,1777,H1N1,06/02/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP2830/2010,
HA,JN381341,No,4,1701,H1N1,01/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/65305/2011,
HA,JN381283,No,4,1701,H1N1,10/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/3002/2010,
HA,JN381325,No,4,1701,H1N1,02/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/65374/2011,
HA,JN381310,No,4,1701,H1N1,01/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90060/2011,
HA,JN381273,No,4,1701,H1N1,08/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/65854/2010,
HA,JN381266,No,4,1701,H1N1,01/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90027/2010,
HA,JN381324,No,4,1701,H1N1,02/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90187/2011,
HA,JN381286,No,4,1701,H1N1,10/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/3096/2010,
HA,JN381276,No,4,1701,H1N1,08/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/65895/2010,
HA,JN381288,No,4,1701,H1N1,10/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/3133/2010,
HA,JN381329,No,4,1701,H1N1,02/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90236/2011,
HA,JN381265,No,4,1701,H1N1,01/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/65229/2010,
HA,JN381302,No,4,1701,H1N1,12/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/66259/2010,
HA,JN381299,No,4,1701,H1N1,12/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/71590/2010,
HA,JN381337,No,4,1701,H1N1,02/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/65525/2011,
HA,JN381339,Yes,4,1701,H1N1,02/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90284/2011,
HA,JN381272,No,4,1701,H1N1,08/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90112/2010,
HA,JN381280,No,4,1701,H1N1,09/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/2904/2010,
HA,JN381312,No,4,1701,H1N1,01/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90079/2011,
HA,JN381292,No,4,1701,H1N1,11/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/3276/2010,
HA,JN381332,No,4,1701,H1N1,02/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90242/2011,
HA,JN381260,No,4,1701,H1N1,01/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/65048/2010,
HA,JN381330,No,4,1701,H1N1,02/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90241/2011,
HA,JN381334,No,4,1701,H1N1,02/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/90252/2011,
HA,JN381285,No,4,1701,H1N1,10/2010,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/3093/2010,
HA,JN381328,No,4,1701,H1N1,02/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/65395/2011,
HA,JN381336,No,4,1701,H1N1,02/2011,IRD:Human,Taiwan,-N/A-,-N/A-,A/Taiwan/611/2011,
HA,JX309178,No,4,1749,H1N1,02/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP643/2010,
HA,KC291186,No,4,1701,H1N1,06/11/2012,IRD:Human,Brazil,-N/A-,-N/A-,A/Tocantins/45384/2012,
HA,CY125783,Yes,4,1755,H1N1,03/26/2012,IRD:Human,USA,Massachusetts,11-12,A/Boston/DOA93/2012,
HA,JX309582,Yes,4,1777,H1N1,06/24/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/KK444/2010,
HA,JX309509,No,4,1756,H1N1,06/11/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/TT344/2010,
HA,JX309910,Yes,4,1743,H1N1,11/01/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/GP4406/2010(H1N1),
HA,JX309711,No,4,1743,H1N1,07/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS38/2010,
HA,JX309430,No,4,1743,H1N1,05/05/2010,IRD:Human,Singapore,-N/A-,-N/A-,A/Singapore/SS09/2010,
